Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3438707000,0,1895.2563476562,2769.1025390625,1610.2563476562,6131.9228515625,6572.6923828125,2153.2050781250,8257.5644531250,3751.4101562500,8100.5126953125,1550.8974609375,4137.8203125000,3384.8718261719,2237.0512695312,4131.4101562500,,,0
0.3516832000,0,939.7435913086,2955.1281738281,4778.8461914062,2358.4614257812,4596.6665039062,6974.1025390625,185.6410217285,7019.2309570312,7879.2309570312,5140.6411132812,1480.2563476562,247.5640869141,6132.1796875000,4641.1538085938,,,0
0.3594957000,0,6592.4360351562,2081.5385742188,7594.4873046875,3542.0512695312,937.8204956055,7682.3076171875,1028.8461914062,4132.4360351562,4379.7436523438,387.0512695312,2036.0256347656,3174.2307128906,5554.7436523438,2151.2819824219,,,0
0.3673082000,0,5758.0771484375,5793.9741210938,6909.4873046875,6690.2563476562,6489.6152343750,2379.1025390625,3641.2819824219,629.6153564453,4730.3847656250,5770.1284179688,4677.1796875000,4470.2563476562,6981.0258789062,1650.7691650391,,,0
0.3751073000,0,7779.1025390625,581.5384521484,22.1794776917,316.6666564941,7567.8203125000,6232.5639648438,724.7435913086,3701.9230957031,6968.2050781250,5312.0512695312,1794.2307128906,3812.6923828125,4340.7690429688,1144.1025390625,,,0
0.3829198000,0,2379.2307128906,5165.8974609375,8048.3334960938,8272.1796875000,3181.5385742188,1549.4871826172,8268.2050781250,5345.8974609375,6815.7690429688,3530.7692871094,2695.3845214844,2045.3846435547,3988.4614257812,5844.7436523438,,,0
0.3907323000,0,7084.1025390625,7336.0258789062,4940.2563476562,5543.2050781250,253.7179412842,829.2307739258,2844.7436523438,3760.5129394531,5956.6665039062,6128.9741210938,7625.3847656250,7318.5898437500,2821.2819824219,2109.1025390625,,,0
0.3985448000,0,4857.0512695312,8224.8720703125,5038.9741210938,1527.8205566406,5571.2822265625,5453.2050781250,3672.3076171875,4607.3076171875,5625.6411132812,3409.8718261719,64.8717880249,532.9487304688,4874.4873046875,1291.6666259766,,,0
0.4064957000,0,7764.2309570312,4235.0000000000,4743.8461914062,1579.3590087891,7925.0000000000,5810.5126953125,1254.2307128906,6041.2822265625,2547.9487304688,7224.8715820312,216.0256347656,953.2051391602,672.6923217773,6908.2050781250,,,0
0.4143082000,0,5898.9741210938,458.4615173340,7278.4614257812,5515.8974609375,7844.6152343750,6459.1025390625,4761.4101562500,268.7179260254,1159.2307128906,4667.8203125000,176.5384521484,8370.6406250000,2983.5898437500,1929.8718261719,1,0.4179058000,0
0.4221207000,0,8350.3847656250,7290.7690429688,4034.3588867188,6674.6152343750,5361.7949218750,5168.0771484375,5826.1538085938,1778.5897216797,636.6666870117,5784.2309570312,4262.9487304688,271.5384521484,3460.7692871094,5450.5126953125,,,0
0.4299332000,0,798.5897216797,7048.9741210938,4192.0512695312,7072.0512695312,3529.1025390625,4660.1284179688,107.1794815063,5064.8715820312,6861.2822265625,7461.0258789062,5400.6411132812,2952.8205566406,3397.4357910156,368.8461608887,,,0
0.4375524000,0,324.4871826172,1641.7949218750,3386.9230957031,6422.5639648438,405.2564086914,76.5384521484,2381.7949218750,4153.0771484375,6639.6152343750,5808.9741210938,2736.6667480469,6089.2309570312,852.5640869141,1566.6666259766,,,0
0.4453649000,0,7570.6411132812,8228.2050781250,911.7948608398,5536.1538085938,7538.9746093750,3183.7180175781,1922.6922607422,3937.1794433594,5495.5126953125,4822.5639648438,3351.1538085938,2340.3845214844,4272.4360351562,4291.5385742188,,,0
0.4531774000,0,5823.7177734375,7801.7949218750,7565.0000000000,3577.6923828125,4378.4614257812,863.2051391602,5662.6923828125,2668.8461914062,2976.4101562500,2591.2819824219,2238.0769042969,4181.6665039062,675.1281738281,4915.0000000000,,,0
0.4609899000,0,1762.0512695312,5781.9228515625,4052.9487304688,3158.8461914062,8023.8461914062,7154.1025390625,2649.6154785156,2464.8718261719,6895.0000000000,3876.4101562500,4322.5639648438,5615.6411132812,1370.7691650391,1811.4102783203,,,0
0.4690147000,0,1175.2563476562,5278.7177734375,5630.0000000000,3321.1538085938,2710.0000000000,6603.8461914062,1175.2563476562,1791.5384521484,5985.7690429688,3111.4101562500,1367.6922607422,7499.3588867188,7580.5126953125,4765.7690429688,,,0
0.4768272000,0,8392.6923828125,8064.4873046875,2704.3588867188,775.6409912109,2514.7436523438,2686.0256347656,5941.1538085938,6978.8461914062,7798.9746093750,5472.4360351562,6634.1025390625,7488.5898437500,4289.8715820312,5535.8974609375,,,0
0.4846397000,0,3126.4101562500,2453.2050781250,4886.7949218750,2547.4357910156,2621.0256347656,7632.8203125000,1635.2563476562,7815.2563476562,1142.4359130859,1607.4359130859,6198.7177734375,2009.7435302734,153.7179412842,6714.4873046875,,,0
0.4924522000,0,1998.3333740234,7540.7690429688,3219.7436523438,5442.6923828125,5070.3847656250,4410.0000000000,2644.1025390625,8071.6665039062,5864.4873046875,4374.1025390625,1597.6922607422,8125.0000000000,1455.1281738281,6896.4101562500,,,0
0.5000614000,0,3077.4357910156,5482.1796875000,628.2051391602,4568.2050781250,7787.8203125000,171.7948608398,8157.0512695312,2740.0000000000,7742.5639648438,204.1025543213,885.6409912109,4390.1284179688,6270.8974609375,1950.6409912109,,,0
0.5078739000,0,117.5640945435,443.4615173340,3327.6923828125,8268.5898437500,3028.5898437500,605.8973999023,8153.8461914062,6843.7177734375,3343.4614257812,4184.6152343750,756.4102783203,454.6153869629,6303.7177734375,6605.7690429688,,,0
0.5156864000,0,3125.8974609375,4504.6152343750,1267.8205566406,3034.6154785156,4896.5385742188,2842.3076171875,3552.4357910156,1226.7949218750,8205.3847656250,4760.8974609375,8105.3847656250,3048.2050781250,1420.5128173828,3409.4870605469,,,0
0.5234989000,0,7898.2050781250,6998.0771484375,2045.2563476562,4140.2563476562,3702.3076171875,5385.5126953125,2023.7178955078,1744.4871826172,6944.3588867188,7474.2309570312,3514.3588867188,4682.3076171875,6222.4360351562,7293.3334960938,,,0
0.5311528000,0,2007.1794433594,1300.6409912109,5402.1796875000,1264.7435302734,1372.1794433594,4491.4101562500,890.2564086914,8148.7177734375,7709.7436523438,7528.7177734375,1698.3333740234,2816.6667480469,7956.6665039062,6118.7177734375,,,0
0.5389653000,0,7915.8974609375,5487.1796875000,4828.3334960938,2858.3332519531,3627.6923828125,7770.5126953125,7021.5385742188,2615.0000000000,6838.7177734375,8374.3593750000,5371.2822265625,4835.7690429688,5149.4873046875,4614.1025390625,,,0
0.5467778000,0,7446.7949218750,5976.4101562500,8276.5380859375,2953.9743652344,7691.6665039062,1129.1025390625,564.4871826172,2998.3332519531,6901.0258789062,2356.2819824219,4024.7436523438,4528.5898437500,2333.2050781250,7087.0512695312,,,0
0.5545903000,0,2539.3588867188,3258.3332519531,479.3589782715,4064.1025390625,710.0000000000,6086.1538085938,2389.3588867188,7537.9487304688,6084.7436523438,4797.9487304688,1108.5897216797,6367.1796875000,1740.5128173828,8098.0771484375,,,0
0.5624617000,0,4878.8461914062,2645.1281738281,1105.6409912109,1821.5384521484,7530.7690429688,7052.8203125000,6558.8461914062,78.5897369385,1564.7435302734,4414.4873046875,1419.4871826172,3605.8974609375,3693.0769042969,8342.0517578125,,,0
0.5702742000,0,4809.7436523438,263.8461303711,462.4358825684,2157.0512695312,1729.7435302734,5889.6152343750,3432.4357910156,7039.8715820312,7377.9487304688,1573.3333740234,1536.6666259766,8075.2563476562,7232.9487304688,5810.3847656250,,,0
0.5780867000,0,3533.8461914062,2351.1538085938,6491.2822265625,1577.8205566406,8297.9482421875,5679.8715820312,5596.7949218750,6257.9487304688,2410.3845214844,7378.5898437500,5767.0512695312,4016.0256347656,7354.1025390625,592.0512695312,,,0
0.5858992000,0,2080.2563476562,7335.1284179688,1196.9230957031,7243.9746093750,1282.0512695312,2902.3076171875,2814.6154785156,3590.2563476562,3534.1025390625,546.0256347656,70.8974304199,5842.5639648438,3366.0256347656,1261.6666259766,,,0
0.5937161000,0,3905.0000000000,5971.2822265625,5182.1796875000,5751.9228515625,8363.5898437500,3537.3076171875,7946.6665039062,3467.6923828125,7622.9487304688,4371.6665039062,6253.8461914062,926.7948608398,379.7435913086,4655.3847656250,,,0
0.6015286000,0,3963.8461914062,6491.9228515625,5565.1284179688,4698.3334960938,7158.7177734375,3159.3588867188,2188.9743652344,5035.5126953125,6585.3847656250,357.8204956055,4782.0512695312,4210.8974609375,3749.3588867188,1249.6153564453,,,0
0.6093411000,0,1460.6409912109,6987.4360351562,46.6666564941,1576.0256347656,3241.9230957031,2062.6923828125,3029.2307128906,5823.9741210938,6326.2822265625,5725.5126953125,4258.0771484375,1531.7949218750,8247.6923828125,2817.4357910156,,,0
0.6171536000,0,6070.8974609375,3339.4870605469,2356.7949218750,5840.8974609375,1947.5640869141,5054.1025390625,4717.6923828125,634.3589477539,5188.9741210938,4022.9487304688,2172.1794433594,3826.0256347656,7785.6411132812,7841.9228515625,,,0
0.6249934000,0,4683.9741210938,2857.1794433594,7508.9746093750,2881.9230957031,547.3076782227,582.4359130859,1956.2821044922,8089.2309570312,4778.0771484375,5806.5385742188,5403.3334960938,4705.0000000000,7312.0512695312,3008.7180175781,,,0
0.6328059000,0,6910.7690429688,7239.2309570312,7073.9741210938,688.0769042969,6583.7177734375,6634.8715820312,8349.1025390625,6539.3588867188,5576.2822265625,609.2307739258,469.7435913086,1626.1538085938,477.0512695312,5336.7949218750,,,0
0.6406184000,0,2737.8205566406,6832.6923828125,7500.2563476562,1438.7178955078,2563.4614257812,5992.9487304688,7108.0771484375,6723.9741210938,3207.6923828125,5677.6923828125,833.7179565430,3473.8461914062,8353.9746093750,898.4615478516,,,0
0.6484309000,0,4509.6152343750,2438.5898437500,784.7435913086,6961.4101562500,896.9230957031,5466.9228515625,6497.9487304688,1878.0769042969,7529.8715820312,367.6922912598,5644.3588867188,2790.5129394531,5047.8203125000,2597.4357910156,,,0
0.6561072000,0,7087.9487304688,2456.6667480469,7144.1025390625,4449.7436523438,1008.4615478516,5204.6152343750,3373.4614257812,7311.4101562500,2655.3845214844,6506.7949218750,3022.1794433594,610.7692260742,7050.5126953125,6666.2822265625,,,0
0.6639197000,0,5414.3588867188,6358.3334960938,5988.9741210938,5651.5385742188,1332.3077392578,7523.3334960938,6510.2563476562,4770.5126953125,7670.0000000000,2138.7180175781,7981.9228515625,3717.3076171875,6849.2309570312,5132.8203125000,,,0
0.6717322000,0,1988.5897216797,6231.4101562500,91.4102478027,2238.4614257812,1441.1538085938,4715.5126953125,7260.3847656250,3608.5898437500,5491.7949218750,7648.4614257812,1113.3333740234,1547.6922607422,1848.7178955078,6219.1025390625,,,0
0.6795447000,0,5386.5385742188,841.9230957031,786.7948608398,1545.7691650391,4536.7949218750,2826.7949218750,6479.3588867188,6443.2050781250,4235.6411132812,6430.2563476562,6563.2050781250,2600.3845214844,5721.0258789062,4383.4614257812,,,0
0.6875910000,0,2546.1538085938,6708.2050781250,1036.2821044922,8112.8203125000,1295.5128173828,6005.6411132812,7984.1025390625,6149.1025390625,7456.5385742188,5989.8715820312,196.1538391113,7982.5639648438,3203.3332519531,5266.1538085938,,,0
0.6954035000,0,6405.2563476562,2397.0512695312,7663.9746093750,4513.3334960938,5676.7949218750,5415.3847656250,3360.6411132812,480.6410217285,6728.2050781250,2427.5642089844,1899.3590087891,6914.8715820312,4116.7949218750,5842.1796875000,,,0
0.7032160000,0,860.1281738281,7305.7690429688,226.4102478027,5255.3847656250,8301.0253906250,4156.4101562500,7737.3076171875,4408.2050781250,3399.4870605469,7185.2563476562,1777.6922607422,327.0512695312,2996.9230957031,2987.5642089844,,,0
0.7110285000,0,5947.1796875000,3343.4614257812,5628.2050781250,4981.4101562500,7831.1538085938,3135.5129394531,5477.3076171875,6987.8203125000,1119.3590087891,1787.1794433594,7002.0512695312,1222.0512695312,1406.1538085938,1143.9743652344,,,0
0.7188524000,0,2059.2307128906,4108.2050781250,4199.1025390625,1099.3590087891,7134.6152343750,4879.8715820312,137.6923065186,2626.0256347656,7140.1284179688,8374.3593750000,6735.1284179688,556.6666870117,8205.5126953125,3718.4614257812,,,0
0.7266649000,0,7260.5126953125,4893.8461914062,6693.8461914062,4146.2822265625,5124.4873046875,6719.8715820312,835.7692260742,4266.5385742188,7039.7436523438,199.3589630127,6784.2309570312,8108.5898437500,6780.3847656250,5419.3588867188,,,0
0.7344774000,0,7767.0512695312,891.9230957031,7161.1538085938,4911.0258789062,4190.2563476562,1588.0769042969,5748.2050781250,3100.0000000000,7485.6411132812,1632.6922607422,3420.7692871094,2646.6667480469,374.4871826172,2195.3845214844,,,0
0.7422899000,0,8228.2050781250,1132.4359130859,5400.5126953125,5158.9741210938,7443.7177734375,4992.3076171875,8047.4360351562,345.2564086914,6666.6665039062,222.3076782227,628.5897216797,8131.6665039062,1360.1281738281,1585.5128173828,,,0
0.7499132000,0,7537.4360351562,7297.0512695312,8110.0000000000,3291.6667480469,4609.3588867188,6847.5639648438,2765.3845214844,6757.8203125000,3343.3332519531,8014.2309570312,3289.6154785156,5745.2563476562,6459.7436523438,8343.4619140625,,,0
0.7577257000,0,3731.4101562500,2337.8205566406,3202.1794433594,6795.5126953125,8213.3330078125,5024.7436523438,4894.3588867188,5775.7690429688,7110.0000000000,5140.1284179688,6346.4101562500,4578.0771484375,6774.8715820312,7543.8461914062,,,0
0.7655382000,0,2955.7692871094,7187.1796875000,8218.5898437500,2144.8718261719,641.5384521484,3058.3332519531,4630.1284179688,8392.3076171875,7554.6152343750,2646.4101562500,1291.2821044922,5957.0512695312,6386.6665039062,1718.3333740234,,,0
0.7733507000,0,508.4615173340,1542.5640869141,7089.4873046875,2748.9743652344,777.3076782227,6697.0512695312,6780.3847656250,774.3589477539,7256.0258789062,6827.8203125000,1054.7435302734,8276.2822265625,5042.9487304688,6594.4873046875,,,0
0.7812803000,0,663.9743652344,5914.4873046875,1561.9230957031,6924.3588867188,7254.8715820312,6181.6665039062,7195.6411132812,6181.9228515625,7012.5639648438,4371.0258789062,7602.4360351562,6507.3076171875,8346.1542968750,6685.1284179688,,,0
0.7890928000,0,230.6410217285,2847.0512695312,5657.4360351562,6622.6923828125,3037.9487304688,2110.1281738281,4594.1025390625,6900.7690429688,1987.5640869141,5075.2563476562,7170.1284179688,2353.0769042969,586.1538085938,5457.6923828125,,,0
0.7969053000,0,2644.8718261719,8081.5385742188,6039.8715820312,6916.7949218750,6453.4614257812,639.8717651367,6272.9487304688,7461.2822265625,112.0512695312,581.5384521484,6842.6923828125,1879.7435302734,3231.2819824219,4310.5126953125,,,0
0.8047178000,0,7679.1025390625,1679.7435302734,2178.9743652344,52.1794776917,2550.5126953125,1406.7949218750,1953.5897216797,6334.1025390625,430.0000000000,642.4359130859,5855.5126953125,6158.0771484375,4524.7436523438,2516.7949218750,,,0
0.8125763000,0,4906.4101562500,2018.2050781250,5057.5639648438,8107.3076171875,2167.8205566406,587.4359130859,1611.1538085938,3562.1794433594,1021.4102783203,3448.3332519531,4467.1796875000,1962.3077392578,378.5897216797,3338.5898437500,,,0
0.8203888000,0,7182.3076171875,7093.5898437500,3887.4357910156,2430.7692871094,6836.4101562500,6751.7949218750,7381.5385742188,865.2564086914,7341.9228515625,1188.7178955078,3891.1538085938,662.0512695312,6258.7177734375,1538.9743652344,,,0
0.8282013000,0,4572.0512695312,6982.4360351562,3515.2563476562,5810.7690429688,8300.8974609375,6684.7436523438,6574.1025390625,319.1025695801,7888.2050781250,5281.5385742188,6616.1538085938,2869.7436523438,1654.1025390625,2471.0256347656,,,0
0.8360138000,0,8109.2309570312,1514.7435302734,7429.6152343750,5885.3847656250,448.4615173340,7870.3847656250,8182.5639648438,3661.0256347656,208.9743499756,5841.6665039062,7939.2309570312,934.6153564453,491.7948608398,3938.9743652344,,,0
0.8437755000,0,2152.0512695312,1440.7691650391,1008.2051391602,2127.3076171875,7480.5126953125,2987.5642089844,5966.5385742188,2429.2307128906,6120.3847656250,7003.2050781250,6903.2050781250,815.8973999023,2647.3076171875,3591.2819824219,17,0.8443465000,0
0.8515880000,0,3778.7180175781,3708.4614257812,6663.7177734375,3340.3845214844,5575.3847656250,776.1538085938,3248.8461914062,4407.6923828125,886.5384521484,6792.8203125000,8338.7177734375,7195.5126953125,1442.8205566406,6710.5126953125,,,0
0.8594005000,0,191.1538391113,4149.3588867188,7020.6411132812,8343.3330078125,6307.9487304688,5948.2050781250,2428.9743652344,1485.0000000000,1546.9230957031,6107.0512695312,668.5897216797,1557.9487304688,3022.5642089844,270.5128173828,,,0
